Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,19.2580542335932,19.3557217595016,19.4631580286123,19.5707645631075,19.6787086942875,19.7837955582963,19.8820872853421,19.9783003024588,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.7183191787667,19.9150434499324,20.0549483296373,20.1982195631706,20.3336438785014,20.4693330776461,20.6150117383953,20.7776208743287,20.9027799110118,..
Europe & Central Asia (IDA & IBRD countries),TEC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Rural population (% of total population),SP.RUR.TOTL.ZS,34.6992852704367,34.5654397061769,34.4306195130197,34.292611335926,34.1481500182984,33.9958858688298,33.8362220638128,33.6699857584596,33.4979122177527,..
Europe & Central Asia (IDA & IBRD countries),TEC,Scientific and technical journal articles,IP.JRN.ARTC.SC,122187.56,127441.88,134163.08,142386.47,154082.11,169774.35,178816.3,191667.3,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.0966777189232744,0.117222062703149,0.162715916891742,0.148389524071675,0.135742666178729,0.0903187020086875,0.0238256915600772,-0.0567406201762992,-0.112361688187036,..
Europe & Central Asia (IDA & IBRD countries),TEC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.819667377593197,0.853065678766696,0.836511333317873,0.86111204943159,0.872625398341627,0.880330088751184,0.906635611946318,0.866813533303776,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.90502973347637,7.41984730933334,7.48091118677188,7.54568414217892,7.52775927462088,7.4685517505023,7.11480346138869,6.93412071441351,6.79163974728594,..
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population,SP.URB.TOTL,287888312,289934919,292144531,294373796,296671217,298958790,301167826,303243022,305248079,..
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population growth (annual %),SP.URB.GROW,0.725136365644332,0.710903122735999,0.762106202185336,0.763069222062555,0.78044344680734,0.771080195487926,0.738909867811557,0.689049699485494,0.661204662443964,..
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.3007147295633,65.4345602938231,65.5693804869803,65.707388664074,65.8518499817016,66.0041141311702,66.1637779361872,66.3300142415404,66.5020877822473,..
European Union,EUU,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.80873482776939,9.91247349973082,9.97032923093145,10.0039149718056,9.939077286466,9.93422778120534,9.87256647855253,..,..,..
European Union,EUU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3511.63189369103,3296.55654711753,3459.77176453071,3533.73711525207,3038.89518709496,3105.38109616213,3261.42622643507,..,..,..
European Union,EUU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
European Union,EUU,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
European Union,EUU,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
European Union,EUU,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.72207867432853,5.70548497602185,6.10828282710878,..,..,..,..,..,..,..
European Union,EUU,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,9.31452488007676,..,..
European Union,EUU,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.6079238631591,15.6508294144794,15.6812204699359,15.7109178322166,15.7438681369503,15.7769989817924,15.8206415038269,15.8638061111352,15.8800667120736,..
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,110.216613112506,110.47081317817,110.701329681599,110.979187295548,111.237160338087,111.46211678513,111.62313331474,111.784864172318,..,..
European Union,EUU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.8583937007377,16.9426996796176,17.0112457788935,17.0785972777172,17.1528544862951,17.2296691031018,17.3188888751646,17.4105429274947,17.4720970223317,..
European Union,EUU,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Rural population (% of total population),SP.RUR.TOTL.ZS,26.8319423271505,26.6431118240075,26.4605941416916,26.2821512408533,26.0918158955101,25.8949266425876,25.693131386528,25.4850420490126,25.2704786784899,..
European Union,EUU,Scientific and technical journal articles,IP.JRN.ARTC.SC,489695.69,511014.82,521686.4,536381.7,533692.6,535925.58,536753,524444.25,..,..
European Union,EUU,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.900788152343608,-0.557550789683575,-0.443496479342414,-0.425830016080198,-0.507755566580556,-0.543859385941175,-0.635951057709377,-0.666187452232876,-0.678934632123202,..
European Union,EUU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.01650114220396,2.07671471755505,2.08243895439263,2.10657717079369,2.11524523051063,2.10550709694593,2.16645829048118,2.18415069905409,..,..
European Union,EUU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.8389992346309,10.8063502900117,11.3281590062904,10.8478784881075,10.024621410734,9.11948332417888,8.13780346365731,7.26597470462843,6.70548653437733,..
European Union,EUU,Urban population,SP.URB.TOTL,322486001,323794322,325389420,326995174,328554219,330129008,331506178,332916196,334423609,..
European Union,EUU,Urban population growth (annual %),SP.URB.GROW,0.0898606981337053,0.405698540694161,0.492626921357811,0.493486850310006,0.476779207756749,0.479308713427301,0.41716116022134,0.425336869589216,0.452790527499602,..
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.1680576728495,73.3568881759925,73.5394058583084,73.7178487591467,73.9081841044899,74.1050733574125,74.306868613472,74.5149579509874,74.7295213215101,..
Fragile and conflict affected situations,FCS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.64880143366572,4.49859482721628,4.35930539200394,4.4837325754619,4.39871785867878,4.4350732806131,4.66469368434254,..,..,..
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,102.171056647315,105.443883205937,106.83460397217,109.986343610816,100.776028610198,83.9070918471871,78.7146959584749,..,..,..
Fragile and conflict affected situations,FCS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,1.02430727090731,..,..
Fragile and conflict affected situations,FCS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.9339200517551,25.6367993340886,25.5069842527693,25.4237984788265,25.3706016668028,25.3518283006121,25.3590538966523,25.3393493302731,25.265282750787,..
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,40.0534392583778,41.0457953468654,42.0527608185274,43.0623487010729,44.0690229628348,45.0693308437244,46.0692633905028,47.1192202909152,..,..
Fragile and conflict affected situations,FCS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.9100967217532,16.873912603148,16.886770130145,16.9398176025061,17.1310438909992,17.3719397993592,17.5459246975921,17.7112735260199,17.846318810172,..
Fragile and conflict affected situations,FCS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,54.4313192842769,..,56.5760621680635,..,57.9537009826374,..,..
Fragile and conflict affected situations,FCS,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Rural population (% of total population),SP.RUR.TOTL.ZS,58.4243456612427,58.0203916423485,57.611549152358,57.2050109523355,56.7631768068709,56.3357883520791,55.9164356948869,55.4924275671346,55.0499314301963,..
Fragile and conflict affected situations,FCS,Scientific and technical journal articles,IP.JRN.ARTC.SC,8954.14432111852,9139.00122312546,9382.16369497229,10107.1414355888,10004.2488525102,11159.6255681947,13020.3614386841,18436.1810440857,..,..
Fragile and conflict affected situations,FCS,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.76409018214947,1.77241404799989,1.7345973301385,1.68516706151914,1.55662002273405,1.50682152449055,1.46121974444908,1.44120879952993,1.45424011166074,..
Fragile and conflict affected situations,FCS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Urban population,SP.URB.TOTL,275269695,284839994,294679484,304669071,315039377,325397511,335822881,346567359,357957325,..
Fragile and conflict affected situations,FCS,Urban population growth (annual %),SP.URB.GROW,3.51737048935776,3.47669909686208,3.45439201209925,3.38998387821256,3.40379348844372,3.28788550137338,3.20388744460925,3.19944786609105,3.28650858316983,..
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.5756543387573,41.9796083576515,42.388450847642,42.7949890476645,43.236823193129,43.6642116479209,44.0835643051131,44.5075724328654,44.9500685698037,..
Heavily indebted poor countries (HIPC),HPC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.40436703657369,5.35001958208711,5.41699386590488,5.32906518096148,5.58340689623599,5.35985696976998,5.16961891726117,..,..,..
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,46.6343940086277,47.0818942159336,50.857017026251,51.4616255108394,51.1057156004652,51.2727581288719,53.2310967934123,..,..,..
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,0.832453616914615,..,..
Heavily indebted poor countries (HIPC),HPC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.8975060361924,32.6010509241165,32.4770950460277,32.4029412195628,32.3443492287228,32.2951857069218,32.2552453879547,32.1849699778551,32.0793651779585,..
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,36.9370628649058,37.9884863072531,39.0713406932401,40.1832584900496,41.3221159053859,42.4878378477195,43.6800362578349,44.8957816454125,..,..
Heavily indebted poor countries (HIPC),HPC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.1827331215279,13.3081635655397,13.4358069750557,13.5682540993446,13.706581807848,13.8513123411631,14.002562923595,14.1460676232578,14.2706435411711,..
Heavily indebted poor countries (HIPC),HPC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,61.7977567506993,..,59.9914534053394,..,58.4794797501346,..,..
Heavily indebted poor countries (HIPC),HPC,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Rural population (% of total population),SP.RUR.TOTL.ZS,67.0846719719296,66.6580710933227,66.2311592460815,65.798705365344,65.358531198803,64.9109196002061,64.4556077119924,63.9915347372492,63.5187185860037,..
Heavily indebted poor countries (HIPC),HPC,Scientific and technical journal articles,IP.JRN.ARTC.SC,4304.46650759665,4658.78447460805,5172.81881215884,5887.6886134593,6343.59532102177,7025.98968567127,7966.94695383509,8868.9156894577,..,..
Heavily indebted poor countries (HIPC),HPC,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.15876197713936,2.19251174520014,2.19180302810011,2.17433700968641,2.14622862003111,2.116884788356,2.08485228634929,2.04326983236143,1.99299428340751,..
Heavily indebted poor countries (HIPC),HPC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Urban population,SP.URB.TOTL,211290505,220121337,229294706,238840109,248770232,259093298,269819694,280950435,292473363,..
Heavily indebted poor countries (HIPC),HPC,Urban population growth (annual %),SP.URB.GROW,4.24402001950088,4.17947413207233,4.16741472000055,4.16294085743087,4.15764464418326,4.14963877189294,4.13997431921223,4.12525150962479,4.10140956001723,..
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.9153280280704,33.3419289066773,33.7688407539185,34.201294634656,34.641468801197,35.0890803997939,35.5443922880076,36.0084652627508,36.4812814139963,..
High income,HIC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.5676545426659,11.6925380551328,11.8244170807946,11.9794248670331,12.3912765599718,12.5768705957096,12.487861039237,..,..,..
High income,HIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4868.98429335203,4884.19940327884,4957.95421490184,5102.45372387223,4943.32535028449,5112.61915252049,5284.11754994531,..,..,..
High income,HIC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
High income,HIC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
High income,HIC,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
High income,HIC,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
High income,HIC,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.09247588494782,5.45140947910662,4.16303937024607,..,..,..,..,..,..,..
High income,HIC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,10.9064394640709,..,..
High income,HIC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,19.1209993466989,19.1458911280314,19.1759187989318,19.2086626191052,19.2479546145139,19.2916910959069,19.3375108970362,19.3963866707588,19.3974138593254,..
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,33.4952992643741,33.6900896178022,33.8827476756383,34.0818308992124,34.2759762487505,34.4583339470871,34.6273338931752,34.7828915938853,..,..
High income,HIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
High income,HIC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
High income,HIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
High income,HIC,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
High income,HIC,Rural population (% of total population),SP.RUR.TOTL.ZS,20.3644083102844,20.1896395505504,20.0209192852567,19.8529639540892,19.6790711788317,19.5023126713764,19.3223268301354,19.1400522861518,18.952559898009,..
High income,HIC,Scientific and technical journal articles,IP.JRN.ARTC.SC,1394521.61668665,1430424.15032613,1451293.97235909,1476515.87166736,1466397.61627722,1468095.36573535,1475027.14195224,1450445.77223241,..,..
High income,HIC,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.56016394730311,-0.290611911307707,-0.264662328896549,-0.256278563036417,-0.312775400571368,-0.342315193819104,-0.437000065143593,-0.499888378598897,-0.55014640347531,..
High income,HIC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.39271152413854,2.41527268904007,2.40311852573903,2.45661735699766,2.45455928818009,2.49605069142878,2.5545624844437,2.58993422834337,..,..
High income,HIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.96465814666709,7.99530661717383,7.92010169794784,7.30070373278505,6.68848534247029,6.14391459716201,5.61263196295265,5.13542228407632,4.79656148368966,..
High income,HIC,Urban population,SP.URB.TOTL,943430753,950914283,958411706,966067366,973663559,981279825,988297046,994964231,1001596280,..
High income,HIC,Urban population growth (annual %),SP.URB.GROW,0.720882534024739,0.793225149403213,0.788443620422512,0.798786153390324,0.786300548734189,0.782227693498385,0.715109066875996,0.674613470412027,0.666561549990035,..
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.6355916897156,79.8103604494496,79.9790807147434,80.1470360459108,80.3209288211683,80.4976873286236,80.6776731698646,80.8599477138482,81.047440101991,..
IBRD only,IBD,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.12977610586117,5.18383812251862,5.27264776636076,5.3077938416314,5.35683218257703,5.38714741605714,5.52421348467593,..,..,..
IBRD only,IBD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,268.969076752276,286.317955045553,306.539009136749,313.011436945597,296.972122218774,292.766625233846,324.586792263897,..,..,..
IBRD only,IBD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.60873248166865,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,3.00194359582569,..,..
IBRD only,IBD,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,12.7279970614119,12.6960023321212,12.6630267190806,12.6344278397357,12.6042328150305,12.5717044701852,12.5450517501228,12.530733278048,12.4992835312109,..
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,63.0032544752763,63.6295490149756,64.260500493378,64.8886243082005,65.509768328239,66.1279841313372,66.7391557693146,67.3180797474796,..,..
IBRD only,IBD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.3966762296302,21.671789454857,21.9489622152381,22.2349912270807,22.5266841251096,22.8210533937279,23.1222964984983,23.4448195343421,23.7510905631518,..
IBRD only,IBD,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,23.6753295730688,..,..,..,25.5767935166854,..,..
IBRD only,IBD,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Rural population (% of total population),SP.RUR.TOTL.ZS,49.3346173956024,48.7092565976426,48.0843470062322,47.458995092038,46.8359515881052,46.2143548642446,45.5950784656347,44.9849410490678,44.3837275487187,..
IBRD only,IBD,Scientific and technical journal articles,IP.JRN.ARTC.SC,682800.35,708176.17,760162.78,823897.9,866329.18,945276.81,1023350.76881906,1134258.57396341,..,..
IBRD only,IBD,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.283844003626783,-0.286334687728456,-0.304301241861808,-0.335695960937173,-0.368102977240682,-0.395966818066455,-0.4281680070129,-0.482330134332273,-0.531202687329525,..
IBRD only,IBD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.10101773020277,1.1912320952909,1.18334962812986,1.300668707664,1.36308606346108,1.38133895934529,1.37823731415169,1.5500975041826,..,..
IBRD only,IBD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.44959019918064,4.78174363623435,5.27290322442018,5.27815343902394,..,..,5.56661804492218,5.33716645500388,..,..
IBRD only,IBD,Urban population,SP.URB.TOTL,2265277769,2316029427,2367486984,2419426757,2471551914,2524047084,2576704898,2628204097,2678610910,..
IBRD only,IBD,Urban population growth (annual %),SP.URB.GROW,2.26966371559425,2.24041654822773,2.22180065590332,2.19387786927744,2.15444244588885,2.12397602100299,2.08624531348084,1.99864559732754,1.9179185154432,..
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.6653826043976,51.2907434023574,51.9156529937678,52.541004907962,53.1640484118948,53.7856451357554,54.4049215343653,55.0150589509323,55.6162724512813,..
IDA & IBRD total,IBT,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.06350836919654,5.11566566367295,5.20272975716808,5.23056858007182,5.2814031528819,5.30907162609109,5.4351546503949,..,..,..
IDA & IBRD total,IBT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,216.931782784056,230.156547492096,246.674918086986,251.703900013512,238.701193514585,235.278633686031,258.481440267046,..,..,..
IDA & IBRD total,IBT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.46053303145875,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,2.53690904749929,..,..
IDA & IBRD total,IBT,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.2572206732585,15.2256765453962,15.2151250453475,15.2130922245294,15.2130747257311,15.2128041119311,15.2192448986272,15.234865197398,15.232040773892,..
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,62.8649274436741,63.6796494485743,64.5038613326096,65.3344702954416,66.1679430610053,67.0084787019238,67.8525294838388,68.6892101718745,..,..
IDA & IBRD total,IBT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.6154921798979,19.8301893177226,20.0511591158222,20.2816957544513,20.5296834038723,20.783208693619,21.0326369442937,21.2954613041183,21.5390096469962,..
IDA & IBRD total,IBT,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,29.7409843874949,..,33.2758178759442,..,30.9928609321969,..,..
IDA & IBRD total,IBT,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Rural population (% of total population),SP.RUR.TOTL.ZS,53.3553915183113,52.8150442706602,52.2754596482709,51.7353493381881,51.1918733241029,50.6496977130324,50.1095644798656,49.5769027341624,49.0512297439418,..
IDA & IBRD total,IBT,Scientific and technical journal articles,IP.JRN.ARTC.SC,701231.371911146,727677.45569611,781153.703855007,846830.73440918,890225.074062123,972544.635164671,1054254.78463653,1169198.15117054,..,..
IDA & IBRD total,IBT,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.270654474488126,0.269939281228559,0.259387604013227,0.240458478546941,0.212602520313638,0.198338869749009,0.179917149476225,0.145549870152095,0.116214960644911,..
IDA & IBRD total,IBT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.08918631293565,1.18695826778238,1.16923393105799,1.29291546344407,1.33970981896545,1.371464408362,1.35282537858335,1.54579776689226,..,..
IDA & IBRD total,IBT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,4.77705406150479,..,..,..,..,..,5.30269694997034,..,..
